insee_code,commune_name,latitude,longitude
78160,Chevreuse,48.7035,2.0343
78162,Choisel,48.6754,2.0159
78163,Civry-la-Forêt,48.8647,1.6187
78164,Clairefontaine-en-Yvelines,48.6172,1.905
78165,Les Clayes-sous-Bois,48.8168,1.9835
78168,Coignières,48.7506,1.9178
78171,Condé-sur-Vesgre,48.7308,1.669
78172,Conflans-Sainte-Honorine,49.0016,2.0992
78185,Courgent,48.8971,1.6595
78188,Cravent,48.9901,1.4844
78189,Crespières,48.8809,1.9185
78190,Croissy-sur-Seine,48.8805,2.1342
78192,Dammartin-en-Serve,48.9125,1.6193
78193,Dampierre-en-Yvelines,48.7065,1.9789
78194,Dannemarie,48.7623,1.6036
78196,Davron,48.8664,1.946
78202,Drocourt,49.0528,1.7702
78206,Ecquevilly,48.9482,1.925
78208,Élancourt,48.7771,1.9612
78209,Émancé,48.5906,1.7342
78217,Épône,48.9459,1.8119
78220,Les Essarts-le-Roi,48.713,1.8905
78224,L'Étang-la-Ville,48.8673,2.0586
78227,Évecquemont,49.0182,1.9392
78230,La Falaise,48.9385,1.8246
78231,Favrieux,48.9439,1.6407
78233,Feucherolles,48.8787,1.9847
78234,Flacourt,48.9312,1.6416
78236,Flexanville,48.8569,1.7415
78237,Flins-Neuve-Église,48.8927,1.5773
78238,Flins-sur-Seine,48.9664,1.8721
78239,Follainville-Dennemont,49.0293,1.7027
78242,Fontenay-le-Fleury,48.8169,2.0477
78245,Fontenay-Mauvoisin,48.9601,1.6486
78246,Fontenay-Saint-Père,49.0274,1.7576
78255,Freneuse,49.0489,1.6139
78261,Gaillon-sur-Montcient,49.03,1.8979
78262,Galluis,48.7984,1.7898
78263,Gambais,48.7774,1.6732
78264,Gambaiseuil,48.7614,1.7221
78265,Garancières,48.8223,1.7602
78267,Gargenville,48.9938,1.8112
78269,Gazeran,48.6375,1.7785
78276,Gommecourt,49.0697,1.5931
78278,Goupillières,48.882,1.7651
78281,Goussonville,48.9251,1.7668
78283,Grandchamp,48.7207,1.6141
78285,Gressey,48.833,1.6009
78289,Grosrouvre,48.7799,1.7609
78290,Guernes,49.0164,1.6435
78291,Guerville,48.9544,1.7409
78296,Guitrancourt,49.01,1.7775
78297,Guyancourt,48.7735,2.0745
78299,Hardricourt,49.0092,1.8834
78300,Hargeville,48.8953,1.7464
78302,La Hauteville,48.7049,1.6257
78305,Herbeville,48.903,1.8901
78307,Hermeray,48.6549,1.688
78310,Houdan,48.7968,1.5981
78311,Houilles,48.9266,2.1866
78314,Issou,48.9884,1.7865
78317,Jambville,49.0489,1.8483
78320,Notre-Dame-de-la-Mer,49.0552,1.5292
78321,Jouars-Pontchartrain,48.7874,1.913
78322,Jouy-en-Josas,48.7652,2.161
78324,Jouy-Mauvoisin,48.9746,1.6461
78325,Jumeauville,48.9087,1.7827
78327,Juziers,48.9991,1.842
78329,Lainville-en-Vexin,49.0585,1.8182
78334,Lévis-Saint-Nom,48.7248,1.9336
78335,Limay,48.9911,1.7367
78337,Limetz-Villez,49.0585,1.5512
78343,Les Loges-en-Josas,48.7617,2.1412
78344,Lommoye,48.9985,1.5181
78346,Longnes,48.9201,1.5753
78349,Longvilliers,48.5781,1.9969
78350,Louveciennes,48.8595,2.1132
78354,Magnanville,48.9685,1.6842
78356,Magny-les-Hameaux,48.7379,2.0494
78358,Maisons-Laffitte,48.9503,2.1533
78361,Mantes-la-Jolie,48.9961,1.6918
78362,Mantes-la-Ville,48.9752,1.7103
78364,Marcq,48.8645,1.8221
78366,Mareil-le-Guyon,48.7899,1.8531
78367,Mareil-Marly,48.88,2.0775
78368,Mareil-sur-Mauldre,48.8893,1.8747
78372,Marly-le-Roi,48.866,2.0892
78380,Maule,48.9058,1.8409
78381,Maulette,48.7842,1.6111
78382,Maurecourt,48.9994,2.0479
78383,Maurepas,48.7712,1.925
78384,Médan,48.9559,1.9858
78385,Ménerville,48.9568,1.5971
78389,Méré,48.7954,1.8188
78391,Méricourt,49.037,1.6254
78396,Le Mesnil-le-Roi,48.9249,2.1234
78397,Le Mesnil-Saint-Denis,48.7389,1.9619
78398,Les Mesnuls,48.7542,1.8339
78401,Meulan-en-Yvelines,49.0051,1.909
78402,Mézières-sur-Seine,48.9481,1.782
78403,Mézy-sur-Seine,49.0033,1.8692
78404,Millemont,48.8095,1.7258
78406,Milon-la-Chapelle,48.7298,2.0461
78407,Mittainville,48.6639,1.6363
78410,Moisson,49.0663,1.6587
78413,Mondreville,48.9034,1.5568
78415,Montainville,48.8807,1.8539
78416,Montalet-le-Bois,49.0471,1.8287
78417,Montchauvet,48.8944,1.6265
78418,Montesson,48.919,2.1381
78420,Montfort-l'Amaury,48.7717,1.8081
78423,Montigny-le-Bretonneux,48.7776,2.0252
78431,Morainvilliers,48.9351,1.9437
78437,Mousseaux-sur-Seine,49.051,1.6548
78439,Mulcent,48.879,1.6524
78440,Les Mureaux,48.9877,1.911
78442,Neauphle-le-Château,48.8122,1.9031
78443,Neauphle-le-Vieux,48.8166,1.8634
78444,Neauphlette,48.9358,1.5446
78451,Nézel,48.9428,1.8398
78455,Noisy-le-Roi,48.8466,2.0542
78460,Oinville-sur-Montcient,49.0249,1.8474
78464,Orcemont,48.5958,1.8031
78465,Orgerus,48.8351,1.695
78466,Orgeval,48.9185,1.9698
78470,Orphin,48.5763,1.7842
78472,Orsonville,48.4778,1.8227
78474,Orvilliers,48.8549,1.6423
78475,Osmoy,48.8645,1.7162
78478,Paray-Douaville,48.4607,1.8615
78481,Le Pecq,48.8924,2.1022
78484,Perdreauville,48.9666,1.6056
78486,Le Perray-en-Yvelines,48.6988,1.8424
78490,Plaisir,48.8129,1.9483
78497,Poigny-la-Forêt,48.6803,1.7549
78498,Poissy,48.9241,2.025
78499,Ponthévrard,48.5496,1.91
78501,Porcheville,48.9781,1.768
78502,Le Port-Marly,48.8808,2.1104
78505,Prunay-le-Temple,48.858,1.6741
78506,Prunay-en-Yvelines,48.5257,1.8041
78513,La Queue-les-Yvelines,48.8042,1.7603
78516,Raizeux,48.6375,1.6849
78517,Rambouillet,48.6538,1.8339
78518,Rennemoulin,48.8339,2.0421
78520,Richebourg,48.825,1.634
78522,Rochefort-en-Yvelines,48.593,1.9819
78528,Rolleboise,49.0195,1.6006
78530,Rosay,48.9108,1.684
78531,Rosny-sur-Seine,48.9978,1.6054
78536,Sailly,49.0448,1.7927
78537,Saint-Arnoult-en-Yvelines,48.5752,1.9293
78545,Saint-Cyr-l'École,48.8064,2.0657
78548,Saint-Forget,48.7128,1.9976
78550,Saint-Germain-de-la-Grange,48.8347,1.902
78551,Saint-Germain-en-Laye,48.931,2.1052
78557,Saint-Hilarion,48.6246,1.7222
78558,Saint-Illiers-la-Ville,48.9777,1.5437
78559,Saint-Illiers-le-Bois,48.9647,1.5102
78561,Saint-Lambert,48.7339,2.0093
78562,Saint-Léger-en-Yvelines,48.7338,1.7646
78564,Saint-Martin-de-Bréthencourt,48.5153,1.9179
78565,Saint-Martin-des-Champs,48.8776,1.7215
78567,Saint-Martin-la-Garenne,49.0372,1.6707
78569,Sainte-Mesme,48.536,1.9433
78571,Saint-Nom-la-Bretèche,48.8621,2.0168
78575,Saint-Rémy-lès-Chevreuse,48.7037,2.082
78576,Saint-Rémy-l'Honoré,48.7515,1.8775
78586,Sartrouville,48.9374,2.1744
78588,Saulx-Marchais,48.8434,1.8361
78590,Senlisse,48.6828,1.9688
78591,Septeuil,48.8883,1.6891
78597,Soindres,48.9547,1.6732
78601,Sonchamp,48.5854,1.8765
78605,Tacoignières,48.8328,1.664
78606,Le Tartre-Gaudran,48.6976,1.6028
78608,Le Tertre-Saint-Denis,48.9427,1.609
78609,Tessancourt-sur-Aubette,49.0263,1.9218
78615,Thiverval-Grignon,48.8419,1.9322
78616,Thoiry,48.8699,1.7989
78618,Tilly,48.8785,1.5764
78620,Toussus-le-Noble,48.7477,2.1192
78621,Trappes,48.7738,1.9964
78623,Le Tremblay-sur-Mauldre,48.7859,1.8765
78624,Triel-sur-Seine,48.976,2.0055
78638,Vaux-sur-Seine,49.0089,1.9704
78640,Vélizy-Villacoublay,48.784,2.1956
78642,Verneuil-sur-Seine,48.9874,1.9659
78643,Vernouillet,48.9649,1.9748
78644,La Verrière,48.7545,1.9505
78646,Versailles,48.8039,2.1191
78647,Vert,48.9429,1.6824
78650,Le Vésinet,48.8928,2.1312
78653,Vicq,48.8223,1.8283
78655,Vieille-Église-en-Yvelines,48.6695,1.8759
78668,La Villeneuve-en-Chevrie,49.0129,1.5285
78672,Villennes-sur-Seine,48.9372,1.9975
78674,Villepreux,48.8306,2.0127
78677,Villette,48.9244,1.6917
78681,Villiers-le-Mahieu,48.8518,1.7744
78683,Villiers-Saint-Frédéric,48.8201,1.883
78686,Viroflay,48.8017,2.1725
78688,Voisins-le-Bretonneux,48.7598,2.047
79001,L'Absie,46.6478,-0.5606
79002,Adilly,46.7011,-0.3188
79003,Aiffres,46.2831,-0.4147
79005,Airvault,46.8323,-0.1532
79007,Allonne,46.5749,-0.3783
79008,Amailloux,46.7467,-0.3191
79009,Amuré,46.2559,-0.6109
79010,Arçais,46.3002,-0.6982
79012,Ardin,46.489,-0.5597
79013,Argentonnay,46.9721,-0.4164
79014,Loretz-d'Argenton,47.0578,-0.2732
79015,Asnières-en-Poitou,46.0896,-0.2114
79016,Assais-les-Jumeaux,46.7846,-0.0692
79018,Aubigné,46.0382,-0.1477
79019,Aubigny,46.7283,-0.1055
79020,Augé,46.452,-0.2872
79022,Availles-Thouarsais,46.8559,-0.1378
79023,Avon,46.3721,0.0017
79024,Azay-le-Brûlé,46.4058,-0.2658
79025,Azay-sur-Thouet,46.6168,-0.3598
79029,Beaulieu-sous-Parthenay,46.5762,-0.2136
79030,Beaussais-Vitré,46.2819,-0.1729
79031,Beauvoir-sur-Niort,46.1842,-0.477
79032,Béceleuf,46.4866,-0.5087
79034,Bessines,46.2916,-0.517
79038,Boismé,46.7798,-0.4293
79040,La Boissière-en-Gâtine,46.5505,-0.3808
79042,Bougon,46.3677,-0.0569
79046,Le Bourdet,46.2391,-0.6422
79047,Boussais,46.8159,-0.2689
79048,La Crèche,46.3678,-0.3037
79049,Bressuire,46.8654,-0.4733
79050,Bretignolles,46.8724,-0.5926
79055,Brieuil-sur-Chizé,46.1248,-0.3298
79056,Brion-près-Thouet,47.0507,-0.1868
79057,Brioux-sur-Boutonne,46.1412,-0.2199
79058,Brûlain,46.2022,-0.3125
79059,Le Busseau,46.5801,-0.5899
79061,Celles-sur-Belle,46.2401,-0.2292
79062,Cerizay,46.8206,-0.6693
79063,Val en Vignes,47.0351,-0.345
79064,Fontivillié,46.1832,-0.0867
79066,Champdeniers,46.4775,-0.3818
79069,Chanteloup,46.762,-0.5031
79070,La Chapelle-Bâton,46.4662,-0.3244
79071,La Chapelle-Bertrand,46.6227,-0.1889
79074,La Chapelle-Pouilloux,46.139,0.051
79076,La Chapelle-Saint-Laurent,46.7335,-0.4675
79077,Beugnon-Thireuil,46.5702,-0.5239
79078,Plaine-d'Argenson,46.1316,-0.4813
79079,Mauléon,46.943,-0.7565
79080,Châtillon-sur-Thouet,46.6801,-0.255
79081,Chauray,46.3537,-0.3862
79083,Chef-Boutonne,46.1182,-0.0966
79084,Chenay,46.3311,-0.015
79085,Chérigné,46.1161,-0.1741
79086,Cherveux,46.423,-0.3533
79087,Chey,46.2919,-0.0492
79088,Chiché,46.792,-0.3517
79089,Le Chillou,46.7687,-0.1222
79090,Chizé,46.111,-0.3589
79091,Cirières,46.8393,-0.619
79092,Clavé,46.4986,-0.2012
79094,Clessé,46.7238,-0.402
79095,Clussais-la-Pommeraie,46.1866,0.0268
79096,Combrand,46.8688,-0.6994
79100,Coulon,46.3371,-0.5848
79101,Coulonges-sur-l'Autize,46.4773,-0.6026
79102,Coulonges-Thouarsais,46.9221,-0.3303
79103,Courlay,46.7874,-0.5786
79104,Cours,46.4992,-0.4111
79105,Les Châteliers,46.503,-0.1333
79106,Couture-d'Argenson,45.9972,-0.0876
79108,Doux,46.7397,0.0094
79109,Échiré,46.3913,-0.4322
79111,Ensigné,46.0794,-0.2597
79112,Épannes,46.2235,-0.5895
79114,Exireuil,46.4536,-0.1782
79115,Exoudun,46.3361,-0.0639
79116,Faye-l'Abbesse,46.8301,-0.3354
79117,Faye-sur-Ardin,46.4411,-0.5114
79118,Fénery,46.6843,-0.3623
79119,Fenioux,46.5414,-0.495
79120,La Ferrière-en-Parthenay,46.6454,-0.075
79121,Fomperron,46.4703,-0.1157
79122,Fontenille-Saint-Martin-d'Entraigues,46.1125,-0.1288
79123,La Forêt-sur-Sèvre,46.7627,-0.6466
79124,Les Forges,46.5421,-0.0211
79125,Fors,46.2415,-0.4149
79126,Les Fosses,46.1688,-0.3682
79127,La Foye-Monjault,46.1849,-0.5359
79128,François,46.3761,-0.3424
79129,Fressines,46.3252,-0.3019
79130,Frontenay-Rohan-Rohan,46.2611,-0.5313
79131,Geay,46.8717,-0.3532
79132,Genneton,47.0412,-0.4392
79133,Germond-Rouvre,46.4555,-0.4178
79134,Glénay,46.8564,-0.245
79135,Gourgé,46.7251,-0.1786
79136,Alloinay,46.1486,-0.035
79137,Granzay-Gript,46.2279,-0.483
79139,Les Groseillers,46.5324,-0.4088
79140,Valdelaume,46.086,0.0009
79141,Irais,46.8751,-0.0916
79142,Juillé,46.1108,-0.2233
79144,Juscorps,46.2099,-0.3785
79145,Lageon,46.7306,-0.2519
79147,Largeasse,46.6779,-0.5168
79148,Lezay,46.2694,-0.0285
79149,Lhoumois,46.7082,-0.1272
79150,Limalonges,46.1361,0.1757
79152,Lorigné,46.1063,0.068
79153,Loubigné,46.0748,-0.0792
79154,Loubillé,46.0442,-0.0658
79156,Louin,46.7793,-0.1998
79157,Louzy,47.0155,-0.1832
79158,Luché-sur-Brioux,46.1355,-0.1513
79159,Luché-Thouarsais,46.9132,-0.305
79160,Lusseray,46.1438,-0.1708
79161,Luzay,46.9311,-0.2131
79162,Magné,46.3103,-0.5567
79163,Mairé-Levescault,46.1562,0.0748
79164,Maisonnay,46.1841,-0.0495
79165,Maisontiers,46.7727,-0.2675
79166,Marigny,46.1932,-0.4141
79167,Marnes,46.8538,-0.0113
79170,Mauzé-sur-le-Mignon,46.1907,-0.6436
79172,Mazières-en-Gâtine,46.5245,-0.3216
79174,Melle,46.2082,-0.144
79175,Melleran,46.1315,0.0082
79176,Ménigoute,46.491,-0.0631
79177,Messé,46.2599,0.1098
79179,Moncoutant-sur-Sèvre,46.7097,-0.5927
79183,Montravers,46.8395,-0.7359
79184,La Mothe-Saint-Héray,46.3516,-0.1176
79185,Aigondigné,46.2844,-0.2723
79189,Nanteuil,46.4253,-0.1599
79190,Neuvy-Bouin,46.6796,-0.446
79191,Niort,46.3274,-0.4613
79195,Nueil-les-Aubiers,46.9391,-0.6114
79196,Plaine-et-Vallées,46.9083,-0.0985
79197,Oroux,46.6902,-0.0984
79198,Paizay-le-Chapt,46.0724,-0.1889
79200,Pamplie,46.5247,-0.4366
79201,Pamproux,46.4154,-0.0453
79202,Parthenay,46.6458,-0.235
79203,Pas-de-Jeu,46.9796,-0.0637
79204,Périgné,46.1858,-0.248
79207,La Petite-Boissière,46.8816,-0.7377
79208,La Peyratte,46.6619,-0.162
79209,Pierrefitte,46.8667,-0.3024
79210,Le Pin,46.8767,-0.6471
79213,Pompaire,46.614,-0.2405
79215,Pougne-Hérisson,46.6615,-0.4169
79216,Prahecq,46.2658,-0.3476
79217,Prailles-La Couarde,46.3164,-0.1703
79218,Pressigny,46.751,-0.0834
79220,Prin-Deyrançon,46.2168,-0.6498
79223,Puihardy,46.527,-0.5424
79225,Reffannes,46.5369,-0.1865
79226,Le Retail,46.5648,-0.4375
79229,La Rochénard,46.1989,-0.5731
79230,Rom,46.3032,0.1175
79231,Romans,46.3566,-0.2302
79235,Saint-Amand-sur-Sèvre,46.8774,-0.7822
79236,Saint-André-sur-Sèvre,46.7793,-0.6928
79238,Saint-Aubin-du-Plain,46.9224,-0.4693
79239,Saint-Aubin-le-Cloud,46.661,-0.3504
79241,Saint-Christophe-sur-Roc,46.4579,-0.3611
79242,Voulmentin,46.942,-0.5227
79243,Saint-Coutant,46.2203,0.0047
79244,Saint-Cyr-la-Lande,47.0485,-0.1515
79246,Sainte-Eanne,46.3935,-0.1384
79249,Saint-Gelais,46.3797,-0.3919
79250,Sainte-Gemme,46.8991,-0.2832
79251,Marcillé,46.1907,-0.1307
79252,Saint-Généroux,46.8868,-0.1484
79253,Saint-Georges-de-Noisné,46.4804,-0.2408
79254,Saint-Georges-de-Rex,46.2668,-0.6555
79255,Saint-Germain-de-Longue-Chaume,46.718,-0.3444
79256,Saint-Germier,46.4582,-0.0444
79257,Saint-Hilaire-la-Palud,46.265,-0.7098
79258,Saint-Jacques-de-Thouars,46.969,-0.2357
79259,Saint-Jean-de-Thouars,46.9562,-0.221
79263,Saint-Laurs,46.5257,-0.5786
79265,Saint-Léger-de-Montbrun,46.9918,-0.1296
79267,Saint-Lin,46.5301,-0.2269
79268,Saint-Loup-Lamairé,46.7714,-0.155
79269,Saint-Maixent-de-Beugné,46.5164,-0.61
79270,Saint-Maixent-l'École,46.4145,-0.2122
79271,Saint-Marc-la-Lande,46.5248,-0.3582
79273,Saint-Martin-de-Bernegoue,46.2385,-0.3516
79274,Saint-Martin-de-Mâcon,47.0235,-0.1114
79276,Saint-Martin-de-Saint-Maixent,46.3888,-0.2017
79277,Saint-Martin-de-Sanzay,47.0687,-0.1907
79278,Saint-Martin-du-Fouilloux,46.5924,-0.129
79280,Saint Maurice Étusson,47.0343,-0.5281
79281,Saint-Maxire,46.3974,-0.4803
79283,Sainte-Néomaye,46.3606,-0.2598
79284,Sainte-Ouenne,46.4416,-0.4585
79285,Saint-Pardoux-Soutiers,46.5738,-0.3049
79286,Saint-Paul-en-Gâtine,46.6403,-0.6203
79289,Saint-Pierre-des-Échaubrognes,46.9785,-0.7438
79290,Saint-Pompain,46.423,-0.6025
79293,Saint-Rémy,46.3697,-0.5243
79294,Saint-Romans-des-Champs,46.2017,-0.3473
79295,Saint-Romans-lès-Melle,46.2055,-0.1973
79297,Sainte-Soline,46.2489,0.0498
79298,Saint-Symphorien,46.2688,-0.4842
79299,Saint-Varent,46.8913,-0.2199
79300,Sainte-Verge,47.0135,-0.2278
79301,Saint-Vincent-la-Châtre,46.2073,-0.0395
79302,Saivres,46.4397,-0.2382
79303,Salles,46.3878,-0.0975
79304,Sansais,46.2924,-0.5947
79306,Saurais,46.6234,-0.1335
79307,Sauzé-entre-Bois,46.1625,0.1257
79308,Sciecq,46.37,-0.4743
79309,Scillé,46.6009,-0.5569
79310,Secondigné-sur-Belle,46.1643,-0.3148
79311,Secondigny,46.6125,-0.4332
79312,Séligné,46.1403,-0.2718
79313,Sepvret,46.2894,-0.0965
79316,Soudan,46.4312,-0.0958
79319,Souvigné,46.3575,-0.172
79320,Surin,46.4655,-0.4619
79322,Le Tallud,46.6268,-0.2984
79326,Thénezay,46.7239,-0.0414
79329,Thouars,46.9765,-0.2466
79331,Tourtenay,47.0486,-0.1139
79332,Trayes,46.67,-0.4845
79334,Val-du-Mignon,46.1624,-0.5826
79335,Vallans,46.2188,-0.5452
79336,Vançais,46.3025,0.0417
79337,Le Vanneau-Irleau,46.2998,-0.6445
79338,Vanzay,46.2284,0.1105
79339,Vasles,46.5721,-0.0385
79340,Vausseroux,46.5534,-0.1387
79341,Vautebis,46.5321,-0.1501
79342,Vernoux-en-Gâtine,46.616,-0.5142
79343,Vernoux-sur-Boutonne,46.1595,-0.2631
79345,Verruyes,46.5159,-0.2792
79346,Le Vert,46.103,-0.3939
79347,Viennay,46.6943,-0.2475
79348,Villefollet,46.1197,-0.2737
79349,Villemain,46.0144,-0.1088
79350,Villiers-en-Bois,46.1449,-0.4075
79351,Villiers-en-Plaine,46.4183,-0.5337
79352,Villiers-sur-Chizé,46.0965,-0.2969
79354,Vouhé,46.5601,-0.2566
79355,Vouillé,46.3199,-0.3555
79357,Xaintray,46.4969,-0.485
80001,Abbeville,50.1101,1.8319
80002,Ablaincourt-Pressoir,49.8412,2.8266
80003,Acheux-en-Amiénois,50.0716,2.5319
80004,Acheux-en-Vimeu,50.0668,1.6688
80005,Agenville,50.1714,2.1078
80006,Agenvillers,50.1792,1.921
80008,Aigneville,50.0356,1.6109
80009,Ailly-le-Haut-Clocher,50.0784,1.9965
80010,Ailly-sur-Noye,49.7493,2.3524
80011,Ailly-sur-Somme,49.9159,2.1851
80013,Airaines,49.9707,1.9511
80014,Aizecourt-le-Bas,49.9867,3.0283
80015,Aizecourt-le-Haut,49.9682,2.9836
80016,Albert,50.0035,2.6515
80017,Allaines,49.964,2.9364
80018,Allenay,50.0859,1.4919
80019,Allery,49.9583,1.8887
80020,Allonville,49.9405,2.361
80021,Amiens,49.8987,2.2847
80022,Andainville,49.8909,1.7857
80023,Andechy,49.7155,2.7085
80024,Argœuves,49.9394,2.245
80025,Argoules,50.3346,1.8218
80026,Arguel,49.8763,1.8065
80027,Armancourt,49.678,2.7143
80028,Arquèves,50.0751,2.4776
80029,Arrest,50.1305,1.6194
80030,Arry,50.2815,1.7202
80031,Arvillers,49.7307,2.6364
80032,Assainvillers,49.6236,2.5991
80033,Assevillers,49.8976,2.8422
80034,Athies,49.8552,2.9778
80035,Aubercourt,49.8391,2.5467
80036,Aubigny,49.8893,2.472
80037,Aubvillers,49.7108,2.4787
80038,Auchonvillers,50.0834,2.6331
80039,Ault,50.0943,1.4437
80040,Aumâtre,49.9227,1.7738
80041,Aumont,49.8784,1.9257
80042,Autheux,50.1384,2.2353
80043,Authie,50.1195,2.4935
80044,Authieule,50.1355,2.3798
80045,Authuille,50.0459,2.68
80046,Avelesges,49.9034,1.9323
80047,Aveluy,50.0334,2.6647
80048,Avesnes-Chaussoy,49.8928,1.8655
80049,Ayencourt,49.6258,2.5499
80050,Bacouel-sur-Selle,49.8289,2.1958
80051,Bailleul,50.0248,1.8547
80052,Baizieux,49.9895,2.514
80053,Balâtre,49.711,2.8665
80054,Barleux,49.897,2.8939
80055,Barly,50.2062,2.2738
80056,Bavelincourt,50.0006,2.4478
80057,Bayencourt,50.1311,2.5729
80058,Bayonvillers,49.8649,2.6308
80059,Bazentin,50.0287,2.7651
80060,Béalcourt,50.1975,2.1827
80061,Beaucamps-le-Jeune,49.816,1.7711
80062,Beaucamps-le-Vieux,49.8437,1.7781
80063,Beauchamps,50.0165,1.5209
80064,Beaucourt-en-Santerre,49.7977,2.5874
80065,Beaucourt-sur-l'Ancre,50.0846,2.6858
80066,Beaucourt-sur-l'Hallue,49.9979,2.4243
80067,Beaufort-en-Santerre,49.7824,2.6628
80068,Beaumetz,50.1338,2.1122
80069,Beaumont-Hamel,50.0762,2.6604
80070,Beauquesne,50.0775,2.3789
80071,Beauval,50.102,2.3312
80073,Bécordel-Bécourt,49.9965,2.6867
80074,Becquigny,49.6887,2.622
80076,Béhen,50.0494,1.7636
80077,Béhencourt,49.9729,2.4688
80078,Bellancourt,50.0933,1.9119
80079,Belleuse,49.7043,2.1168
80080,Belloy-en-Santerre,49.8859,2.8601
80081,Belloy-Saint-Léonard,49.9061,1.9119
80082,Belloy-sur-Somme,49.9782,2.1409
80083,Bergicourt,49.7433,2.0264
80084,Bermesnil,49.8988,1.7414
80085,Bernâtre,50.1949,2.0973
80086,Bernaville,50.1347,2.171
80087,Bernay-en-Ponthieu,50.2636,1.7525
80088,Bernes,49.9083,3.1007
80089,Berneuil,50.0889,2.1718
80090,Berny-en-Santerre,49.866,2.8502
80092,Bertangles,49.9725,2.2942
80093,Berteaucourt-les-Dames,50.0433,2.1566
80094,Berteaucourt-lès-Thennes,49.8219,2.4644
80095,Bertrancourt,50.1014,2.5651
80096,Béthencourt-sur-Mer,50.0775,1.4969
80097,Béthencourt-sur-Somme,49.7923,2.9556
80098,Bettembos,49.8028,1.8828
80099,Bettencourt-Rivière,49.9923,1.9773
80100,Bettencourt-Saint-Ouen,50.02,2.1216
80101,Beuvraignes,49.6394,2.7747
80102,Biaches,49.925,2.9049
80103,Biarre,49.7224,2.883
80104,Biencourt,49.9758,1.6944
80105,Billancourt,49.7379,2.8983
80106,Blangy-sous-Poix,49.7676,2.0044
80107,Blangy-Tronville,49.8687,2.4287
80108,Boisbergues,50.1544,2.2228
80109,Le Boisle,50.268,1.9711
80110,Boismont,50.1588,1.6742
80112,Bonnay,49.9433,2.5078
80113,Bonneville,50.0776,2.2627
80114,Bosquel,49.7374,2.2115
80115,Bouchavesnes-Bergen,49.9932,2.9201
80116,Bouchoir,49.7456,2.6783
80117,Bouchon,50.0387,2.027
80118,Boufflers,50.259,2.0197
80119,Bougainville,49.8657,2.0459
80120,Bouillancourt-en-Séry,49.959,1.6302
80121,Bouillancourt-la-Bataille,49.6964,2.525
80122,Bouquemaison,50.2179,2.3388
80123,Bourdon,49.9883,2.0868
80124,Bourseville,50.1082,1.5221
80125,Boussicourt,49.7011,2.5735
80126,Bouttencourt,49.9537,1.6131
80127,Bouvaincourt-sur-Bresle,50.0347,1.4953
80128,Bouvincourt-en-Vermandois,49.8899,3.0433
80129,Bouzincourt,50.0238,2.6115
80130,Bovelles,49.8921,2.1426
80131,Boves,49.8392,2.388
80132,Braches,49.7293,2.4985
80133,Brailly-Cornehotte,50.2264,1.9574
80134,Brassy,49.7329,2.051
80135,Bray-lès-Mareuil,50.0512,1.8486
80136,Bray-sur-Somme,49.9479,2.7184
80137,Breilly,49.9271,2.1653
80138,Bresle,49.9889,2.5491
80139,Breuil,49.7383,2.9475
80140,Brévillers,50.2166,2.3803
80141,Brie,49.8815,2.9435
80142,Briquemesnil-Floxicourt,49.8854,2.0807
80143,Brocourt,49.8522,1.8168
80144,Brouchy,49.7142,3.1005
80145,Brucamps,50.0701,2.0571
80146,Brutelles,50.1369,1.5121
80147,Buigny-l'Abbé,50.0976,1.9446
80148,Buigny-lès-Gamaches,50.0182,1.5679
80149,Buigny-Saint-Maclou,50.1513,1.8178
80150,Buire-Courcelles,49.9374,3.0072
80151,Buire-sur-l'Ancre,49.9754,2.5942
80152,Bus-la-Mésière,49.6373,2.7146
80153,Bus-lès-Artois,50.1056,2.5393
80154,Bussu,49.9473,2.9779
80155,Bussus-lès-Yaucourt,50.108,1.9948
80156,Bussy-lès-Daours,49.9126,2.4137
80157,Bussy-lès-Poix,49.8158,2.012
80158,Buverchy,49.7265,2.9699
80159,Cachy,49.8561,2.4769
80160,Cagny,49.8504,2.3386
80161,Cahon,50.1217,1.7282
80162,Caix,49.8112,2.6467
80163,Cambron,50.1097,1.7673
80164,Camon,49.9032,2.3607
80165,Camps-en-Amiénois,49.8845,1.9645
80166,Canaples,50.0622,2.2332
80167,Canchy,50.1899,1.8744
80168,Candas,50.0992,2.282
80169,Cannessières,49.9362,1.764
80170,Cantigny,49.6642,2.4893
80171,Caours,50.1306,1.8812
80172,Cappy,49.9261,2.7634
80173,Cardonnette,49.9516,2.3582
80174,Le Cardonnois,49.6309,2.4847
80176,Carrépuis,49.7046,2.8199
80177,Cartigny,49.9109,3.0154
80179,Caulières,49.7863,1.8991
80180,Cavillon,49.917,2.0807
80181,Cayeux-en-Santerre,49.8119,2.6038
80182,Cayeux-sur-Mer,50.1772,1.5201
80183,Cerisy-Buleux,49.9733,1.7367
80184,Cerisy,49.8959,2.6222
80185,Champien,49.6962,2.8608
80186,Chaulnes,49.817,2.8015
80187,La Chaussée-Tirancourt,49.9631,2.1647
80188,Chaussoy-Epagny,49.7228,2.3304
80189,La Chavatte,49.755,2.7639
80190,Chépy,50.0673,1.6443
80191,Chilly,49.7962,2.7706
80192,Chipilly,49.9166,2.6495
80193,Chirmont,49.7143,2.3712
80194,Chuignes,49.8993,2.7521
