#-----------------------------------------------------------------------------
# Date d'extraction : 03/05/2026 - 22h49 loc.
#-----------------------------------------------------------------------------
# Producteur : MF_DCSC
# Experience : TRACC2023
# Modele     : HadREM3-GA7_CNRM-CM5
#-----------------------------------------------------------------------------
# Niveaux de réchauffement :
#     GWL30 : Niveau de réchauffement Monde 3.0 degrés -> 2100 / France +4°C
#-----------------------------------------------------------------------------
# Type d'indice : annuel
#-----------------------------------------------------------------------------
# Indices : 
#     NORTMm_yr : Température moyenne annuelle (°C)
#     NORTMm_seas_JJA : Température moyenne en été (°C)
#     NORTMm_seas_DJF : Température moyenne en hiver (°C)
#     NORTXm_seas_JJA : Température maximale en été (°C)
#     NORTX35D_yr : Nombre de jours avec Tx >= 35°C (jour(s))
#     NORTX30D_yr : Nombre de jours avec Tx >= 30°C (jour(s))
#     NORTR_yr : Nombre de nuits tropicales (jour(s))
#     NORRR_yr : Cumul de précipitations annuelles (mm)
#     NORRR_seas_JJA : Cumul de précipitations en été (mm)
#     NORRR_seas_DJF : Cumul de précipitations en hiver (mm)
#     NORRRq99_yr : Cumul de précipitations quotidiennes remarquables (percentile 99 du cumul  quotidien) (mm)
#     NORRx1d_yr : Intensité des précipitations extrêmes (max annuel des  précipitations totales) (mm)
#     NORRRq99refD_yr : Fréquence des précipitations quotidienne remarquables (jour(s))
#     NORSWI04_yr : Nombre de jours avec SWI < 0.4 (jour(s))
#     ATMm_yr : Ecart de température moyenne annuelle (°C)
#     ATMm_seas_JJA : Ecart de température moyenne en été (°C)
#     ATMm_seas_DJF : Ecart de température moyenne en hiver (°C)
#     ATXm_seas_JJA : Ecart de température maximale en été (°C)
#     ATX35D_yr : Ecart de nombre de jours avec tx >= 35°c (jour(s))
#     ATX30D_yr : Ecart de nombre de jours avec tx >= 30°c (jour(s))
#     ATR_yr : Ecart de nombre de nuits tropicales (jour(s))
#     ARRq99refD_yr : Ecart de fréquence des précipitations quotidienne remarquables (jour(s))
#     ASWI04_yr : Ecart de nombre de jours avec swi < 0.4 (jour(s))
#     ARRR_yr : Ecart relatif de cumul de précipitations annuelles
#     ARRR_seas_JJA : Ecart relatif de cumul de précipitations en été
#     ARRR_seas_DJF : Ecart relatif de cumul de précipitations en hiver
#     ARRRq99_yr : Ecart relatif de cumul de précipitations quotidiennes remarquables (percentile 99 du cumul  quotidien)
#     ARRx1d_yr : Ecart relatif de intensité des précipitations extrêmes (max annuel des  précipitations totales)
#-----------------------------------------------------------------------------
# Format des enregistrements 
# Point;Latitude;Longitude;Niveau;NORTMm_yr;NORTMm_seas_JJA;NORTMm_seas_DJF;NORTXm_seas_JJA;NORTX35D_yr;NORTX30D_yr;NORTR_yr;NORRR_yr;NORRR_seas_JJA;NORRR_seas_DJF;NORRRq99_yr;NORRx1d_yr;NORRRq99refD_yr;NORSWI04_yr;ATMm_yr;ATMm_seas_JJA;ATMm_seas_DJF;ATXm_seas_JJA;ATX35D_yr;ATX30D_yr;ATR_yr;ARRq99refD_yr;ASWI04_yr;ARRR_yr;ARRR_seas_JJA;ARRR_seas_DJF;ARRRq99_yr;ARRx1d_yr;
#-----------------------------------------------------------------------------
3965;43.4389;5.939;GWL30;16.46;25.75;7.69;32.63;29.2;87.6;45.4;737.07;99.76;173.94;33.33;75.44;3.8;199;3.58;4.15;2.89;4.4;25.5;50.3;42.2;0.2;58;0.04;-0.15;0.19;0.08;0.25;
3966;43.4356;6.0375;GWL30;17.26;26.48;8.75;32.49;25.6;87.2;68.4;923.9;109.74;229.22;43.11;94.48;4.2;158;3.51;4.19;2.77;4.24;22.8;50.5;53.9;0.4;45;0.05;-0.12;0.12;0.11;0.16;
3967;43.4322;6.1361;GWL30;17.47;26.61;8.98;32.73;28;91.2;69.2;902.1;107.12;224.55;41.93;93.14;4.1;172;3.49;4.09;2.8;4.16;24.9;51;54.4;0.5;52;0.05;-0.12;0.13;0.11;0.16;
3968;43.4286;6.2346;GWL30;17.46;26.63;8.98;32.69;27.4;91.1;69.8;908.68;112.69;228.98;42.04;92.08;4;163;3.5;4.12;2.81;4.13;24.4;50.9;55.6;0.4;36;0.05;-0.07;0.13;0.09;0.12;
3969;43.425;6.3331;GWL30;17.72;26.72;9.33;32.9;28.8;94.4;70.8;883.89;97.41;221.8;41.06;88.09;4.4;177;3.5;3.95;2.92;4.01;25.5;51.2;55.8;0.8;42;0.05;-0.18;0.15;0.08;0.14;
3970;43.4213;6.4316;GWL30;18.1;26.99;9.74;33.31;34.6;99.2;74.6;847.73;93.13;212.93;39.43;85.9;4.4;168;3.51;3.87;3;3.89;30.2;49.8;58.4;0.8;36;0.05;-0.18;0.15;0.08;0.15;
3971;43.4176;6.5301;GWL30;17.81;26.65;9.52;32.88;28.1;95.4;71.8;883.71;99.54;224.64;45.32;89.24;4.6;168;3.47;3.76;3;3.83;24.4;50.6;55.5;1;30;0.05;-0.18;0.18;0.16;0.07;
3972;43.4137;6.6286;GWL30;17.75;26.45;9.57;32.78;24.6;92.8;66;869.37;93.23;228.47;42.95;95.06;4.1;173;3.48;3.65;3.12;3.84;21;49.2;49.7;0.5;31;0.02;-0.24;0.15;0.09;0.03;
3973;43.4097;6.7271;GWL30;18.35;26.15;11.14;30.95;9.4;72.6;79.1;799.49;61.3;242.84;40.16;93.01;4;178;3.19;3.36;2.96;3.39;8.4;48.8;55.5;0.4;25;0.03;-0.27;0.13;0.09;0.03;
3974;43.4056;6.8255;GWL30;18.12;25.88;10.66;29.73;6.8;47.1;85.5;822.03;69.88;239.43;42.79;96.59;3.7;179;3.16;3.41;2.76;3.2;6.3;36.1;55.9;0;28;0;-0.23;0.1;0.08;-0.1;
4032;43.5004;-1.5664;GWL30;17.22;22.63;11.21;25.68;4.8;20.6;60.1;1251.67;173.35;421.26;37.21;59.72;3;115;2.85;2.62;2.48;2.5;4.3;13.5;48.1;-0.6;74;-0.09;-0.33;0.14;-0.02;-0.16;
4033;43.5039;-1.4677;GWL30;17.18;22.6;11.17;25.64;4.6;20.4;59.8;1254.29;173.73;422.15;37.3;59.82;3;109;2.86;2.62;2.48;2.5;4;13.2;48;-0.6;75;-0.09;-0.33;0.14;-0.02;-0.16;
4034;43.5074;-1.369;GWL30;16.75;22.85;9.98;26.64;6.7;27.8;51;1085.4;132.38;378.46;30.54;52.21;2.6;133;3.09;2.97;2.53;2.86;6;19.6;43.2;-1;75;-0.08;-0.37;0.16;-0.04;0.03;
4035;43.5107;-1.2704;GWL30;16.87;23.47;9.56;28.1;8.9;38;48;1147.13;142.03;404.11;32.08;54.93;3.3;133;3.2;3.06;2.59;3.06;7.9;22.8;40.8;-0.4;78;-0.07;-0.36;0.19;-0.02;0.05;
4036;43.514;-1.1717;GWL30;16.99;23.52;9.98;28.36;13.1;43.5;47.5;1177.18;147.13;407.52;33.76;57.23;3.7;127;3.29;3.27;2.69;3.4;11.3;27.8;42;0;68;-0.07;-0.33;0.16;0.01;0.15;
4037;43.5171;-1.073;GWL30;16.94;23.75;9.61;28.5;9.6;45.2;50.5;1160.41;148.35;396.74;33.7;53.47;3.8;113;3.35;3.43;2.69;3.6;8.8;30.4;43.6;0.2;66;-0.06;-0.31;0.15;0.05;0.12;
4038;43.5202;-0.9743;GWL30;16.83;23.64;9.5;28.29;9.1;43.4;50.4;1171.55;149.79;400.25;34.05;53.85;3.9;112;3.35;3.48;2.67;3.64;8.3;29.5;43.8;0.2;70;-0.06;-0.31;0.15;0.05;0.11;
4039;43.5232;-0.8756;GWL30;16.77;23.37;9.86;28.22;12.4;45.2;45.3;1249.26;160.59;419.18;37.04;58.61;4.8;102;3.38;3.49;2.84;3.79;10.9;31.7;40.7;1.1;59;-0.04;-0.29;0.16;0.09;0.14;
4040;43.5261;-0.7768;GWL30;16.68;23.3;9.79;28.11;11.8;45;45.7;1265.99;166.66;434.76;36.96;56.32;4.1;99;3.46;3.61;2.91;3.94;10.4;32.5;41.4;0.4;64;-0.03;-0.27;0.19;0.1;0.11;
4041;43.5289;-0.6781;GWL30;16.82;23.79;9.47;28.71;11.6;48.4;46.7;978.46;142.81;316.49;29.62;50.28;4.4;137;3.39;3.42;2.8;3.81;10.1;33.4;41.3;0.8;74;-0.03;-0.26;0.2;0.12;0.18;
4042;43.5316;-0.5793;GWL30;16.71;23.67;9.4;28.59;11.1;47.2;46.2;995.63;151.25;315.28;29.72;56.45;4.7;130;3.39;3.43;2.81;3.86;9.7;33.4;41.3;1.1;77;-0.02;-0.23;0.19;0.12;0.29;
4043;43.5342;-0.4806;GWL30;16.62;23.6;9.31;28.48;10.4;45.8;45.7;1011.41;157.32;318.25;29.84;58.64;4.5;127;3.4;3.47;2.81;3.92;9;32.5;40.5;0.9;73;-0.01;-0.2;0.18;0.1;0.36;
4044;43.5367;-0.3818;GWL30;16.44;23.41;9.15;28.19;10.1;43.3;44.2;1026.93;159.53;323;30.33;59.13;4.5;114;3.43;3.53;2.81;3.99;8.8;31.2;39.3;0.8;71;-0.01;-0.2;0.18;0.1;0.35;
4045;43.5392;-0.283;GWL30;16.38;23.4;9.05;28.16;10.2;43.1;44.7;1019.26;147.4;321.2;30.94;50.12;4.6;113;3.47;3.64;2.78;4.12;8.9;31.5;39.9;1;73;-0.03;-0.26;0.16;0.1;0.11;
4046;43.5415;-0.1843;GWL30;16.48;23.5;9.17;28.29;10.6;44.1;45;1012.68;139.87;321.52;29.65;47.44;4.2;106;3.49;3.66;2.85;4.14;9.2;32.3;40.1;0.7;73;-0.03;-0.29;0.17;0.06;0.1;
4047;43.5438;-0.0855;GWL30;16.43;23.45;9.13;28.22;10.4;43.4;44.8;1016.54;140.44;322.72;29.73;47.56;4.2;108;3.5;3.68;2.85;4.16;9;31.8;39.9;0.6;73;-0.03;-0.29;0.17;0.05;0.1;
4048;43.546;0.0133;GWL30;16.42;23.8;8.82;29.05;12;50.7;41.3;884.95;133.6;285.81;28.24;46.37;4.7;150;3.49;3.65;2.87;4.22;10.1;35.9;37.2;1.1;84;-0.02;-0.27;0.19;0.13;0.15;
4049;43.5481;0.1121;GWL30;16.44;23.82;8.85;29.09;12.1;51;41.6;882.96;133.31;285.11;28.19;46.3;4.7;152;3.48;3.63;2.87;4.21;10.2;35.9;37.4;1.1;86;-0.02;-0.27;0.19;0.13;0.15;
4050;43.55;0.211;GWL30;16.02;23.6;8.36;28.92;11.1;48.8;37.5;803.69;119.83;252.53;24.99;48.93;4.7;174;3.51;3.68;2.89;4.28;9.6;34.4;34;1;89;0;-0.27;0.2;0.12;0.29;
4051;43.5519;0.3098;GWL30;16.01;23.56;8.4;28.93;11.6;49.3;36;798.97;118.71;254.99;24.19;42.91;4.7;172;3.48;3.62;2.92;4.25;10.2;34.7;32.4;1.1;94;-0.01;-0.28;0.21;0.04;0.06;
4052;43.5538;0.4086;GWL30;16.14;23.69;8.52;29.1;12;50.6;37.7;790.19;117.51;251.68;23.99;42.63;4.8;175;3.47;3.58;2.93;4.2;10.4;35.4;33.9;1.1;89;-0.01;-0.28;0.21;0.04;0.05;
4053;43.5555;0.5074;GWL30;15.96;23.48;8.41;28.88;12;49;33.5;796.55;119.85;252.56;25.07;44.26;4.6;178;3.43;3.54;2.93;4.2;10.5;34.4;30;0.9;86;-0.01;-0.27;0.19;0.09;0.17;
4054;43.5571;0.6063;GWL30;15.98;23.48;8.43;28.87;11.8;49;34;805.7;122.4;250.77;25.2;42.24;4.8;168;3.42;3.5;2.93;4.15;10.2;34.2;30.4;1.2;72;0.01;-0.24;0.19;0.08;0.18;
4055;43.5586;0.7051;GWL30;15.82;23.65;7.92;28.75;12.4;46.2;41.6;731.75;128.75;223.68;23.88;41.9;4.2;162;3.57;3.84;2.9;4.31;10.7;32.3;36.8;0.6;89;-0.01;-0.25;0.22;0.06;0.14;
4056;43.5601;0.804;GWL30;16.22;23.94;8.39;29.27;11.9;51.6;43.4;692.51;115.2;211.26;22.25;40.26;4.1;181;3.46;3.57;2.88;4.11;10.1;35.6;37.6;0.5;74;-0.01;-0.25;0.21;0.07;0.11;
4057;43.5614;0.9028;GWL30;16.14;23.82;8.34;29.12;11.1;50.7;40.9;689.88;113.69;214.23;21.52;42.44;3.5;176;3.44;3.52;2.88;4.06;9.4;35.2;35.6;-0.1;80;-0.01;-0.25;0.22;0.01;0.22;
4058;43.5627;1.0017;GWL30;16.28;23.97;8.48;29.33;11.5;53.5;42;681.33;112.32;211.19;21.28;42.13;3.6;184;3.42;3.47;2.88;4.01;9.6;36.9;36.4;0;79;-0.01;-0.25;0.22;0.01;0.23;
4059;43.5639;1.1006;GWL30;16;23.73;8.18;28.96;10;49.2;40.7;715.85;123.69;216.93;23.44;43.64;4.2;167;3.43;3.58;2.82;4.09;8.4;33.9;35.7;0.5;72;0.01;-0.2;0.22;0.12;0.18;
4060;43.565;1.1994;GWL30;16.32;24.24;8.32;29.17;10.1;50.9;54.2;680.92;121.32;198.66;23.25;45.07;4.4;191;3.44;3.62;2.82;4;8.2;34.8;45.2;0.8;72;0.01;-0.21;0.21;0.1;0.16;
4061;43.566;1.2983;GWL30;16.46;24.37;8.46;29.43;11.1;53.7;54;669.72;118.6;199.15;22.75;42.8;4.7;228;3.37;3.5;2.79;3.95;9.1;36.1;44.5;1;80;0.01;-0.21;0.23;0.11;0.14;
4062;43.5669;1.3972;GWL30;16.81;24.77;8.79;29.76;11.9;58.5;60.5;641.44;111.95;175.39;24.56;46.28;4.6;221;3.35;3.5;2.78;3.97;9.9;39.6;47.6;0.9;70;0.03;-0.2;0.23;0.17;0.27;
4063;43.5677;1.496;GWL30;16.62;24.6;8.62;29.78;11.7;58.9;56.2;707.36;119.68;201.43;24.84;47.34;4.1;194;3.36;3.51;2.79;3.99;9.7;39.7;44.9;0.5;67;0.02;-0.2;0.2;0.15;0.26;
4064;43.5684;1.5949;GWL30;16.46;24.45;8.44;29.63;10.9;57.8;52.1;740.46;125.6;214.56;24.76;50.82;5.5;154;3.38;3.57;2.77;4.11;9.1;40;41.6;1.8;48;0.06;-0.17;0.25;0.14;0.27;
4065;43.569;1.6938;GWL30;16.28;24.33;8.25;29.47;10.2;55;51.1;748.02;127.69;210.39;25.27;56.87;4.3;152;3.41;3.68;2.75;4.25;8.8;38.6;41.1;0.7;59;0.04;-0.17;0.21;0.12;0.38;
4066;43.5696;1.7927;GWL30;16.38;24.48;8.3;29.97;13;62.3;49.2;793.11;131;224.99;25.44;56.84;4.3;145;3.43;3.63;2.83;4.26;10.9;42.4;40.3;0.7;57;0.03;-0.18;0.18;0.13;0.36;
4067;43.57;1.8916;GWL30;16.26;24.48;8.11;29.88;13.1;60.9;49;788.56;130.51;220.33;23.99;55.61;4.3;142;3.49;3.83;2.81;4.41;11.1;42.6;41.1;0.7;60;0.01;-0.2;0.14;0.03;0.32;
4068;43.5704;1.9905;GWL30;16.25;24.6;8.08;30.04;13.6;63;46.9;789.73;122.57;227.27;25.57;47.25;4.1;151;3.52;4;2.81;4.63;11.6;44.8;39.3;0.5;64;0;-0.28;0.17;0.08;0.08;
4069;43.5707;2.0893;GWL30;16.41;24.75;8.24;30.22;14.1;64.9;48.7;778.86;121.02;223.81;25.26;46.88;4.1;177;3.5;3.93;2.8;4.56;12;45.5;40.5;0.5;62;0;-0.28;0.17;0.08;0.08;
4070;43.5709;2.1882;GWL30;16.55;24.8;8.3;30.61;16.6;69.5;46.2;749.42;100.31;227.9;23.9;42.14;4;177;3.49;3.83;2.72;4.75;14.4;49.1;36.7;0.5;65;-0.03;-0.4;0.2;0.06;-0.15;
4071;43.5709;2.2871;GWL30;16.32;24.55;8.07;30.49;16.8;68.7;40;767.43;99.25;231.21;24.18;52.5;3.6;180;3.51;3.84;2.7;4.93;14.6;50;31.1;0;61;-0.03;-0.4;0.19;0.02;0.11;
4072;43.5709;2.386;GWL30;15.32;23.61;7.17;29.43;9.6;55.8;28.8;1062.86;114.73;360.71;30.95;61.93;3.5;144;3.49;3.93;2.63;5.02;8.4;43.3;24.2;-0.2;61;-0.02;-0.4;0.18;0.03;0.12;
4073;43.5709;2.4849;GWL30;13.94;22.24;5.93;27.49;5.8;36;20;1135.93;140.82;392.5;34.43;66.79;3.7;130;3.64;4.22;2.71;5.23;5.4;30.1;17.2;0;68;-0.06;-0.35;0.15;0.06;0.02;
4074;43.5707;2.5838;GWL30;13.53;21.66;5.78;26.41;4.2;24.9;19.5;1534.59;142.87;599.01;55.11;95.36;4.3;108;3.58;4.18;2.67;5.1;4.1;21.6;17;0.7;60;-0.04;-0.35;0.15;0.1;0.06;
4075;43.5704;2.6827;GWL30;13.31;21.87;5.31;26.75;4.7;30.9;23.6;1422.29;114.47;531.43;67.25;112.44;3.6;124;3.7;4.54;2.67;5.3;4.5;26.7;21.4;0;57;-0.08;-0.33;0.15;0.01;-0.1;
4076;43.57;2.7816;GWL30;13.21;22.12;5.05;26.51;4.3;27;33.4;1536.52;139.16;540.05;81.74;127.78;4.1;116;3.88;5.07;2.66;5.38;4.2;23.3;31.6;0.5;49;-0.04;-0.22;0.15;0.17;-0.14;
4077;43.5696;2.8805;GWL30;14.91;23.54;6.76;28.71;8.2;47.6;39.8;1548.25;117.59;515.29;77.11;174.79;4.7;127;3.68;4.53;2.64;5.13;7.7;38.1;36.5;1;45;0.06;-0.3;0.2;0.2;0.18;
4078;43.5691;2.9793;GWL30;15.73;24.4;7.5;29.73;11.4;58.2;47.3;1602.43;112.71;522.69;83.87;194.85;5.2;123;3.62;4.44;2.61;4.99;10.6;43.6;42.3;1.8;39;0.12;-0.36;0.27;0.37;0.18;
4079;43.5684;3.0782;GWL30;16.5;25.21;8.33;29.79;10.4;58.4;64.8;1237.68;86.3;364.51;68.13;195.27;5.7;155;3.5;4.33;2.54;4.68;9.7;44.1;51;2.1;30;0.17;-0.45;0.36;0.35;0.38;
4080;43.5677;3.1771;GWL30;16.94;25.66;8.75;30.36;12.6;64.7;70.6;1209.84;83.77;356.8;67.06;193.25;5.7;154;3.48;4.28;2.54;4.65;11.5;47.1;53.6;2.1;33;0.18;-0.45;0.37;0.37;0.38;
4081;43.5669;3.276;GWL30;17.19;25.83;9.07;30.65;13.2;67.4;74.4;1155.03;85.8;344.37;58.49;169.96;5.5;160;3.45;4.16;2.6;4.55;12;47.9;55.7;1.9;26;0.21;-0.38;0.38;0.26;0.53;
4082;43.566;3.3749;GWL30;17.69;26.33;9.58;31.13;15.6;72.8;83.6;1124.23;84.59;326.32;59.23;160.07;5.8;129;3.41;4.1;2.62;4.32;14.1;49.5;60.4;2.2;35;0.23;-0.34;0.34;0.35;0.44;
4083;43.565;3.4737;GWL30;18.26;26.84;10.17;31.84;22.5;80.8;89.4;1080.09;80.85;312.64;57.21;157.14;5.9;105;3.4;4;2.67;4.19;19.8;51.6;60.6;2.3;36;0.24;-0.34;0.34;0.36;0.45;
4084;43.5639;3.5726;GWL30;17.68;26.35;9.6;31.2;17;70.9;83.2;1079.24;72.97;324.78;59.77;131.51;5.8;128;3.38;4.1;2.62;4.37;15.4;47.1;59.9;2.1;30;0.19;-0.39;0.34;0.4;0.15;
4085;43.5627;3.6715;GWL30;17.26;26.39;8.87;31.95;24.4;78.7;71.2;1134.87;75.41;343.68;63.25;134.65;5.4;137;3.54;4.17;2.9;4.4;21.4;49.2;55.5;1.8;28;0.19;-0.4;0.43;0.44;0.14;
4086;43.5615;3.7703;GWL30;18.01;26.8;9.78;31.26;13.8;70.2;94.1;899.7;56.65;259.01;52.13;120.4;5.8;152;3.28;3.89;2.67;3.92;12.8;47;58.9;2.2;4;0.25;-0.39;0.46;0.46;0.21;
4087;43.5601;3.8692;GWL30;18.22;26.92;10;31.41;15.6;71.6;97;892.75;59.29;232.32;46.47;134.35;5.8;160;3.28;3.81;2.71;3.79;14.2;46.1;59.5;2.1;10;0.27;-0.32;0.31;0.33;0.39;
4088;43.5587;3.968;GWL30;18.29;26.99;10.08;31.5;16;73.3;98.3;887.95;58.95;230.84;46.24;134.05;5.7;153;3.28;3.8;2.72;3.79;14.6;46.8;60.5;2;9;0.27;-0.32;0.31;0.33;0.39;
4089;43.5571;4.0669;GWL30;18.35;26.94;10.25;31.71;17.3;77.4;97.6;789.36;61.18;215.39;36.34;106.31;4.2;174;3.34;3.75;2.89;4;15.9;50.9;59.4;0.5;25;0.16;-0.32;0.26;0.06;0.34;
4090;43.5555;4.1657;GWL30;18.09;26.6;9.87;31.73;15.3;80.1;91.5;714.95;50.92;188.99;35.02;104.2;4.6;187;3.31;3.69;2.85;3.78;14.2;50.4;62;0.9;13;0.18;-0.33;0.28;0.1;0.37;
4091;43.5538;4.2645;GWL30;18.1;26.61;9.88;31.74;15.4;80.1;91.6;714.65;50.9;188.91;35.01;104.18;4.6;207;3.31;3.69;2.86;3.78;14.2;50.3;62;0.9;-2;0.18;-0.33;0.28;0.09;0.37;
4092;43.552;4.3634;GWL30;17.95;26.34;9.73;31.6;13.9;77.8;84.7;718.25;48.81;198.51;36.17;108.44;4.8;211;3.16;3.43;2.71;3.66;12.7;47.9;55;1.2;2;0.2;-0.32;0.34;0.18;0.57;
4093;43.5501;4.4622;GWL30;17.81;26.13;9.6;31.24;11.1;73.6;82.2;685.16;39.9;185.6;33.81;105.49;4.7;220;3.1;3.27;2.65;3.54;10.3;47.8;53.2;1.1;-12;0.21;-0.33;0.37;0.14;0.58;
4094;43.5481;4.561;GWL30;17.86;26.15;9.64;31.32;11.7;75.8;85.4;718.69;44.34;189.73;38.82;109.47;4.8;230;3.14;3.3;2.69;3.62;11;49.9;56.3;1.1;-22;0.28;-0.35;0.39;0.37;0.68;
4095;43.546;4.6598;GWL30;17.85;26.14;9.63;31.32;11.6;75.8;85.4;718.92;44.36;189.75;38.82;109.49;4.8;219;3.14;3.3;2.69;3.62;11;49.9;56.3;1.1;-19;0.28;-0.35;0.39;0.37;0.68;
4096;43.5438;4.7586;GWL30;17.84;26.19;9.6;31.18;9.9;75.2;88;691.4;43.07;176.73;36.06;106.49;4.7;246;3.15;3.35;2.68;3.52;9.3;49.6;59.1;1.1;19;0.25;-0.3;0.31;0.22;0.77;
4097;43.5416;4.8574;GWL30;18.01;26.63;9.55;31.54;13.8;79.2;93.3;696.5;49.34;172.94;35.17;106.18;4.6;180;3.19;3.43;2.63;3.64;12.5;50.1;57.8;1;13;0.24;-0.3;0.33;0.2;0.74;
4098;43.5392;4.9562;GWL30;18.04;26.92;9.61;31.59;15.1;78.4;95.9;676.53;54.25;172.39;37.89;81.95;5.3;202;3.33;3.81;2.8;3.82;13.9;50.4;61.4;1.6;20;0.18;-0.29;0.29;0.24;0.33;
4099;43.5368;5.055;GWL30;18.06;26.92;9.7;31.67;17;79.9;94.5;713.48;55.76;175.05;37.08;96.02;4.9;220;3.38;3.85;2.92;3.92;15.9;52.2;60.1;1.4;6;0.23;-0.24;0.3;0.25;0.34;
4100;43.5342;5.1537;GWL30;18.21;27.1;9.68;31.49;14.6;78;98.8;618.35;56.25;159.12;30.29;68.38;5.1;208;3.4;3.93;2.89;3.79;13.4;50.4;60.8;1.5;5;0.18;-0.23;0.3;0.14;0.16;
4101;43.5316;5.2525;GWL30;17.07;26.22;8.44;31.7;16.5;79.8;66.6;708.43;61.77;177.01;35.28;77.77;4.6;176;3.24;3.8;2.68;3.93;14.8;49.7;50.3;1;7;0.14;-0.25;0.33;0.18;0.03;
4102;43.5289;5.3512;GWL30;17;26.03;8.42;32.2;21.3;85.8;57.7;717.36;66.2;187.87;33.73;73.81;5.3;175;3.33;3.9;2.72;4;18.8;49;49;1.7;13;0.14;-0.26;0.33;0.18;0.01;
4103;43.5261;5.45;GWL30;16.56;25.6;8.03;31.92;19;80.8;50.5;713.63;67.36;183.61;34.51;66.84;5.1;189;3.35;3.9;2.77;4.2;17;48.7;44.2;1.5;23;0.11;-0.26;0.27;0.13;-0.03;
4104;43.5232;5.5487;GWL30;16.04;25.19;7.52;31.12;15.1;73;47;731.11;74.98;183.7;35.77;67.05;4.4;168;3.38;4.06;2.69;4.28;13.6;48.7;42.6;0.8;24;0.11;-0.2;0.22;0.16;0.1;
4105;43.5202;5.6474;GWL30;15.61;24.95;6.99;30.66;12.9;68;46;733.95;76.04;180.96;34.91;63.54;4.6;156;3.44;4.19;2.72;4.39;11.8;48;41.7;0.9;25;0.1;-0.21;0.23;0.16;0.1;
4106;43.5172;5.7461;GWL30;16.1;25.36;7.41;31.92;20.8;79.7;41.6;762.13;101.28;186.27;34.82;73.67;4.2;188;3.43;4.04;2.66;4.4;18.5;49.4;38.4;0.7;58;0.05;-0.18;0.2;0.1;0.3;
4107;43.514;5.8448;GWL30;16.09;25.38;7.45;31.59;17.7;76.7;48.8;766.49;104.45;179.86;34.93;77.38;3.8;188;3.52;4.18;2.73;4.41;16;50;45.1;0.3;55;0.03;-0.15;0.17;0.08;0.24;
4108;43.5108;5.9435;GWL30;16.46;25.75;7.69;32.63;29.2;87.6;45.4;737.12;99.76;173.94;33.33;75.44;3.8;199;3.58;4.15;2.89;4.4;25.5;50.3;42.2;0.2;57;0.04;-0.15;0.19;0.08;0.25;
4109;43.5074;6.0422;GWL30;17.29;26.5;8.8;32.5;26;87.6;70.8;897.28;116.96;227.42;40.36;91.3;3.5;174;3.53;4.2;2.81;4.24;23.1;50.3;56.4;-0.1;49;0.03;-0.05;0.12;0.04;0.25;
4110;43.504;6.1409;GWL30;17.51;26.62;9.06;32.75;27.6;91.8;70.8;900.15;103.64;228.11;42.92;87.61;4.4;151;3.55;4.11;2.89;4.19;24.6;52;56.2;0.8;38;0.06;-0.12;0.12;0.12;0.21;
4111;43.5005;6.2395;GWL30;17.7;26.72;9.28;32.93;28.5;94.1;72.1;879.82;100.98;223.92;41.91;86.31;4.4;167;3.53;4.01;2.93;4.11;25.4;51.6;56.8;0.8;34;0.06;-0.12;0.13;0.11;0.21;
4112;43.4968;6.3382;GWL30;17.56;26.58;9.17;32.82;27.2;93.6;71.6;900.04;96.21;229.11;43.42;85.03;4.4;167;3.51;3.98;2.93;4.16;24;52.4;55.5;0.7;38;0.06;-0.21;0.15;0.15;0.16;
4113;43.4931;6.4368;GWL30;17.68;26.65;9.32;32.94;28.2;95.3;72.2;887.6;94.68;226.52;42.92;84.24;4.4;163;3.5;3.93;2.95;4.11;25;52.6;55.8;0.8;36;0.06;-0.21;0.15;0.15;0.16;
4114;43.4893;6.5354;GWL30;17.95;26.74;9.68;33.02;30;97.6;72.7;870.35;98.01;221.57;44.43;88.39;4.4;164;3.47;3.73;3.04;3.78;26;50.3;56.1;0.9;34;0.05;-0.18;0.18;0.16;0.07;
4115;43.4855;6.634;GWL30;18.2;26.77;10.07;33.26;29.9;98.8;70.4;828.98;88.56;218.3;40.92;92.48;4.1;173;3.5;3.57;3.24;3.7;25;48.2;52.8;0.5;24;0.02;-0.24;0.15;0.09;0.03;
4116;43.4815;6.7326;GWL30;18.12;26.71;9.98;33.17;28.9;97.3;69.8;835.91;89.35;220.14;41.21;92.91;4.1;175;3.49;3.57;3.22;3.72;24.3;47.7;52.3;0.5;27;0.02;-0.24;0.15;0.09;0.03;
4117;43.4774;6.8312;GWL30;17.56;25.57;9.95;29.54;5.7;44.5;81.1;880.73;74.64;256.52;45.62;100.69;3.6;169;3.18;3.5;2.68;3.21;5.5;33.8;54.9;0;34;0;-0.23;0.1;0.07;-0.1;
4118;43.4733;6.9297;GWL30;18.21;26.1;10.61;30;6.5;55.7;91.9;869.54;73.93;245.85;41.81;95.15;3.7;165;3.06;3.31;2.54;3.12;6.2;41.2;55.4;0.1;36;-0.01;-0.27;0.09;0.06;-0.1;
4176;43.5758;-1.4725;GWL30;16.83;22.93;10.07;26.69;6.8;27.4;51;1117.65;143.31;386.02;30.16;56.6;2.7;116;3.1;2.98;2.56;2.8;6.2;18.8;43.3;-1;67;-0.06;-0.31;0.18;-0.03;0.01;
